user_id,segment,city,preferred_zone,historical_order_freq_monthly,account_age_days,favorite_category,time_habit
2816,budget,Bangalore,South,15,605,Beverage,Lunch
2817,mid-range,Delhi NCR,South,8,337,None,Dinner
2818,mid-range,Hyderabad,South,2,375,Add-on,Lunch
2819,budget,Mumbai,North,15,289,None,Lunch
2820,budget,Bangalore,West,19,661,Beverage,Morning
2821,mid-range,Bangalore,North,7,306,Bread,Dinner
2822,budget,Bangalore,Central,11,664,None,None
2823,mid-range,Delhi NCR,Central,10,208,None,Dinner
2824,mid-range,Mumbai,North,10,623,None,Lunch
2825,occasional,Mumbai,Central,2,340,Dessert,LateNight
2826,mid-range,Bangalore,East,12,287,None,LateNight
2827,premium,Bangalore,North,10,557,None,None
2828,occasional,Pune,East,1,853,None,Dinner
2829,budget,Mumbai,North,13,150,Beverage,Lunch
2830,mid-range,Pune,East,8,391,None,None
2831,budget,Hyderabad,West,18,358,None,Lunch
2832,mid-range,Mumbai,North,3,233,None,None
2833,budget,Mumbai,Central,16,236,None,None
2834,premium,Mumbai,Central,15,638,Beverage,Lunch
2835,mid-range,Pune,Central,6,739,Beverage,Dinner
2836,budget,Pune,North,18,437,None,None
2837,budget,Hyderabad,North,11,129,Beverage,LateNight
2838,budget,Mumbai,North,18,501,None,Dinner
2839,mid-range,Bangalore,East,5,717,None,Lunch
2840,occasional,Bangalore,South,3,846,None,LateNight
2841,budget,Hyderabad,Central,24,545,None,None
2842,budget,Bangalore,South,12,736,None,None
2843,mid-range,Bangalore,North,5,772,Add-on,Lunch
2844,occasional,Delhi NCR,South,2,141,Dessert,None
2845,mid-range,Mumbai,South,7,324,None,None
2846,budget,Mumbai,South,15,143,None,Morning
2847,budget,Delhi NCR,West,18,717,None,None
2848,budget,Delhi NCR,North,21,29,None,None
2849,budget,Hyderabad,West,18,53,None,None
2850,mid-range,Mumbai,North,14,43,Add-on,Dinner
2851,mid-range,Pune,Central,3,70,Add-on,None
2852,occasional,Hyderabad,North,1,940,Dessert,Lunch
2853,budget,Bangalore,North,13,77,None,None
2854,premium,Bangalore,North,19,782,None,Morning
2855,budget,Delhi NCR,North,18,952,Dessert,Lunch
2856,mid-range,Pune,South,11,611,None,None
2857,occasional,Mumbai,South,1,696,None,Dinner
2858,budget,Bangalore,North,18,102,None,Lunch
2859,budget,Mumbai,East,13,981,Beverage,None
2860,budget,Pune,East,16,370,Add-on,Lunch
2861,budget,Mumbai,Central,17,809,None,LateNight
2862,occasional,Pune,South,1,527,Dessert,Morning
2863,mid-range,Pune,North,6,111,None,None
2864,budget,Pune,North,16,551,None,Morning
2865,mid-range,Mumbai,South,1,997,None,Lunch
2866,budget,Bangalore,South,14,933,Dessert,LateNight
2867,budget,Pune,North,14,752,Bread,Dinner
2868,premium,Delhi NCR,South,7,952,None,LateNight
2869,budget,Pune,West,14,385,Bread,Lunch
2870,mid-range,Pune,South,7,460,Beverage,Lunch
2871,mid-range,Delhi NCR,South,3,864,None,Lunch
2872,premium,Bangalore,West,14,444,Bread,Morning
2873,mid-range,Mumbai,Central,8,243,None,None
2874,budget,Hyderabad,North,13,789,Dessert,None
2875,occasional,Bangalore,North,1,487,None,Dinner
2876,mid-range,Delhi NCR,Central,11,149,Dessert,None
2877,mid-range,Hyderabad,East,2,731,Beverage,Dinner
2878,budget,Bangalore,Central,12,749,None,None
2879,mid-range,Delhi NCR,North,8,345,None,None
2880,premium,Hyderabad,North,11,404,None,Lunch
2881,budget,Bangalore,West,17,624,None,None
2882,mid-range,Bangalore,West,7,241,Add-on,None
2883,mid-range,Pune,West,10,307,Dessert,None
2884,budget,Hyderabad,South,20,887,Dessert,None
2885,mid-range,Delhi NCR,West,7,971,Bread,None
2886,mid-range,Bangalore,South,9,23,None,Dinner
2887,mid-range,Hyderabad,North,9,415,Bread,Dinner
2888,occasional,Hyderabad,Central,1,684,None,None
2889,budget,Delhi NCR,North,20,156,None,Lunch
2890,budget,Hyderabad,West,15,721,None,Lunch
2891,mid-range,Pune,North,6,769,Beverage,None
2892,budget,Mumbai,North,16,382,Dessert,Dinner
2893,budget,Mumbai,East,16,215,None,Dinner
2894,mid-range,Pune,West,2,135,None,Morning
2895,mid-range,Mumbai,West,11,752,None,Lunch
2896,budget,Hyderabad,East,9,793,Beverage,None
2897,budget,Pune,Central,8,289,None,LateNight
2898,mid-range,Hyderabad,East,4,497,None,Dinner
2899,mid-range,Pune,West,7,506,None,Lunch
2900,mid-range,Pune,East,9,160,None,None
2901,mid-range,Hyderabad,North,9,135,None,Lunch
2902,occasional,Bangalore,West,1,519,Dessert,Dinner
2903,premium,Mumbai,South,15,40,None,Lunch
2904,budget,Delhi NCR,North,8,860,Beverage,Lunch
2905,mid-range,Delhi NCR,West,7,704,Bread,None
2906,budget,Delhi NCR,South,16,401,None,Lunch
2907,mid-range,Pune,East,8,166,None,None
2908,mid-range,Bangalore,Central,7,648,Dessert,Dinner
2909,mid-range,Delhi NCR,North,3,686,Dessert,LateNight
2910,budget,Pune,West,17,821,Add-on,Lunch
2911,budget,Hyderabad,South,14,310,None,None
2912,budget,Hyderabad,West,17,526,Beverage,Lunch
2913,occasional,Bangalore,Central,1,361,None,Lunch
2914,occasional,Pune,Central,1,28,Dessert,None
2915,premium,Delhi NCR,West,10,911,None,None
2916,mid-range,Delhi NCR,West,10,470,None,None
2917,budget,Bangalore,West,12,463,None,None
2918,budget,Hyderabad,North,18,43,None,Lunch
2919,mid-range,Mumbai,Central,4,685,None,Lunch
2920,budget,Bangalore,South,19,513,None,None
2921,budget,Hyderabad,South,13,329,None,Dinner
2922,budget,Hyderabad,West,17,792,None,None
2923,budget,Delhi NCR,Central,17,701,None,None
2924,budget,Hyderabad,Central,17,711,None,LateNight
2925,mid-range,Pune,Central,12,491,Beverage,Dinner
2926,budget,Hyderabad,Central,15,884,None,Lunch
2927,budget,Mumbai,Central,13,67,Bread,None
2928,mid-range,Hyderabad,East,10,516,Beverage,Morning
2929,mid-range,Pune,West,7,641,Dessert,None
2930,premium,Bangalore,East,12,338,Dessert,Morning
2931,budget,Delhi NCR,North,14,614,None,Lunch
2932,budget,Delhi NCR,South,15,867,None,Lunch
2933,budget,Bangalore,East,11,838,None,Lunch
2934,mid-range,Pune,North,6,793,None,None
2935,budget,Bangalore,West,17,109,None,None
2936,budget,Hyderabad,East,14,375,Dessert,Lunch
2937,mid-range,Hyderabad,East,7,67,None,None
2938,mid-range,Mumbai,South,11,250,Dessert,Lunch
2939,mid-range,Bangalore,Central,10,96,None,Dinner
2940,budget,Delhi NCR,East,16,127,Dessert,LateNight
2941,budget,Bangalore,South,17,30,None,Lunch
2942,budget,Pune,East,18,48,Bread,Dinner
2943,budget,Hyderabad,West,15,591,None,None
2944,mid-range,Pune,West,5,283,None,None
2945,premium,Delhi NCR,West,12,612,Beverage,None
2946,budget,Delhi NCR,East,16,396,None,Dinner
2947,occasional,Pune,West,2,340,Dessert,None
2948,mid-range,Pune,North,9,837,None,None
2949,mid-range,Hyderabad,North,13,717,None,None
2950,mid-range,Mumbai,East,1,518,None,None
2951,premium,Pune,East,18,180,Add-on,Dinner
2952,premium,Pune,East,8,382,None,None
2953,budget,Hyderabad,South,16,518,Dessert,None
2954,budget,Delhi NCR,Central,13,229,None,Lunch
2955,mid-range,Bangalore,East,6,58,None,None
2956,occasional,Bangalore,Central,1,421,None,Dinner
2957,mid-range,Mumbai,Central,13,770,None,Dinner
2958,premium,Delhi NCR,Central,12,107,None,Dinner
2959,mid-range,Pune,East,11,289,Bread,None
2960,mid-range,Delhi NCR,Central,10,830,None,None
2961,mid-range,Pune,West,7,447,None,None
2962,mid-range,Mumbai,East,10,824,None,None
2963,mid-range,Delhi NCR,East,8,526,Beverage,None
2964,mid-range,Bangalore,West,7,689,Dessert,Lunch
2965,mid-range,Pune,East,11,214,Beverage,None
2966,budget,Hyderabad,West,13,267,None,None
2967,mid-range,Pune,Central,7,474,Beverage,None
2968,mid-range,Pune,South,6,912,Beverage,None
2969,mid-range,Delhi NCR,Central,6,893,None,Lunch
2970,occasional,Mumbai,Central,3,521,Dessert,None
2971,mid-range,Mumbai,West,13,284,Beverage,Lunch
2972,premium,Pune,Central,7,883,Beverage,Lunch
2973,budget,Hyderabad,Central,14,754,None,Dinner
2974,mid-range,Delhi NCR,Central,4,215,None,Dinner
2975,budget,Bangalore,West,14,161,None,None
2976,budget,Mumbai,South,20,774,Dessert,Lunch
2977,budget,Bangalore,West,18,430,None,Lunch
2978,budget,Bangalore,North,18,659,Add-on,LateNight
2979,mid-range,Mumbai,West,8,283,None,None
2980,budget,Bangalore,South,19,272,Dessert,None
2981,budget,Pune,South,8,425,None,LateNight
2982,mid-range,Mumbai,North,7,163,Dessert,Lunch
2983,mid-range,Mumbai,North,6,261,Beverage,None
2984,budget,Bangalore,West,14,507,None,None
2985,budget,Pune,West,15,442,Beverage,None
2986,premium,Delhi NCR,South,10,173,None,None
2987,budget,Bangalore,South,10,39,Dessert,Dinner
2988,mid-range,Bangalore,East,13,684,Dessert,LateNight
2989,budget,Pune,South,20,669,Dessert,None
2990,budget,Delhi NCR,West,11,811,None,Morning
2991,budget,Delhi NCR,North,15,890,None,Lunch
2992,premium,Delhi NCR,East,12,626,None,None
2993,mid-range,Bangalore,North,7,932,None,None
2994,budget,Hyderabad,East,16,697,Beverage,LateNight
2995,mid-range,Delhi NCR,West,14,975,None,Lunch
2996,budget,Mumbai,South,14,124,Dessert,None
2997,premium,Pune,Central,10,965,None,Morning
2998,mid-range,Delhi NCR,Central,9,690,None,Lunch
2999,budget,Pune,Central,15,267,Bread,Morning
3000,mid-range,Hyderabad,North,7,253,None,Lunch
3001,budget,Pune,North,17,801,None,Dinner
3002,budget,Bangalore,East,15,862,None,None
3003,budget,Pune,West,13,835,None,None
3004,mid-range,Mumbai,West,4,233,Add-on,Morning
3005,budget,Mumbai,North,17,189,None,Morning
3006,budget,Mumbai,East,13,460,None,None
3007,occasional,Hyderabad,East,1,893,None,Dinner
3008,mid-range,Pune,North,8,512,None,None
3009,premium,Pune,East,10,726,None,None
3010,occasional,Delhi NCR,East,4,568,None,Morning
3011,mid-range,Hyderabad,West,6,709,None,Lunch
3012,mid-range,Mumbai,East,11,910,Beverage,Dinner
3013,budget,Mumbai,East,22,496,Dessert,Lunch
3014,budget,Bangalore,East,10,31,Beverage,Dinner
3015,mid-range,Pune,North,4,871,None,None
3016,budget,Delhi NCR,South,14,269,Bread,Dinner
3017,mid-range,Pune,West,4,326,Bread,None
3018,budget,Bangalore,North,15,557,None,Dinner
3019,premium,Mumbai,West,16,407,Beverage,Dinner
3020,premium,Delhi NCR,West,17,959,None,LateNight
3021,occasional,Bangalore,East,1,102,Dessert,None
3022,mid-range,Mumbai,East,7,225,Add-on,None
3023,mid-range,Mumbai,West,7,656,None,Morning
3024,mid-range,Bangalore,West,10,818,Dessert,Dinner
3025,mid-range,Delhi NCR,East,8,897,None,Lunch
3026,mid-range,Delhi NCR,West,11,492,None,None
3027,budget,Hyderabad,East,11,744,Dessert,None
3028,mid-range,Hyderabad,North,5,854,None,None
3029,mid-range,Mumbai,East,9,528,None,Morning
3030,premium,Delhi NCR,East,11,440,Dessert,None
3031,mid-range,Pune,Central,7,765,Bread,None
3032,budget,Bangalore,West,18,721,Beverage,None
3033,budget,Delhi NCR,North,13,666,Beverage,Lunch
3034,budget,Mumbai,West,9,820,None,LateNight
3035,premium,Mumbai,North,11,420,None,None
3036,mid-range,Mumbai,East,8,331,None,Lunch
3037,budget,Pune,North,14,123,Add-on,LateNight
3038,budget,Mumbai,South,17,538,None,None
3039,occasional,Mumbai,Central,1,712,None,None
3040,occasional,Hyderabad,East,2,472,Dessert,Dinner
3041,budget,Hyderabad,South,16,276,Dessert,Dinner
3042,budget,Mumbai,Central,9,856,Bread,Lunch
3043,premium,Bangalore,East,4,213,Bread,Lunch
3044,premium,Delhi NCR,West,15,386,Bread,Lunch
3045,mid-range,Mumbai,West,6,907,None,None
3046,budget,Hyderabad,Central,12,239,None,None
3047,budget,Delhi NCR,North,16,955,None,Lunch
3048,premium,Pune,Central,17,651,None,Lunch
3049,occasional,Mumbai,North,1,483,Dessert,None
3050,mid-range,Mumbai,East,11,728,Bread,Lunch
3051,occasional,Mumbai,North,1,420,None,None
3052,budget,Pune,West,15,624,Beverage,None
3053,mid-range,Bangalore,South,5,101,Bread,None
3054,mid-range,Bangalore,South,6,979,Dessert,Lunch
3055,occasional,Pune,North,1,24,Add-on,None
3056,mid-range,Pune,West,13,801,Bread,Lunch
3057,premium,Hyderabad,West,14,131,Add-on,None
3058,budget,Mumbai,South,16,205,None,Dinner
3059,budget,Bangalore,East,9,774,None,None
3060,budget,Hyderabad,West,13,143,Add-on,LateNight
3061,budget,Hyderabad,South,14,624,None,None
3062,budget,Mumbai,East,13,754,None,Dinner
3063,mid-range,Mumbai,West,4,194,Add-on,LateNight
3064,budget,Hyderabad,South,21,39,None,Lunch
3065,budget,Bangalore,East,22,251,None,None
3066,mid-range,Pune,West,3,939,Bread,None
3067,mid-range,Mumbai,East,5,606,None,None
3068,mid-range,Hyderabad,North,8,20,Beverage,None
3069,mid-range,Hyderabad,South,9,902,None,Lunch
3070,occasional,Bangalore,West,1,713,Add-on,None
3071,premium,Mumbai,West,9,735,None,None
3072,mid-range,Hyderabad,Central,3,272,Add-on,Lunch
3073,mid-range,Delhi NCR,North,5,580,None,None
3074,budget,Delhi NCR,North,18,350,None,None
3075,budget,Mumbai,West,15,940,None,Lunch
3076,budget,Bangalore,Central,10,971,None,None
3077,budget,Pune,North,16,15,Dessert,Lunch
3078,mid-range,Bangalore,Central,4,644,None,Dinner
3079,budget,Hyderabad,East,18,414,None,None
3080,mid-range,Bangalore,South,10,923,None,None
3081,budget,Pune,North,15,604,Beverage,None
3082,occasional,Mumbai,East,1,183,Bread,LateNight
3083,premium,Pune,West,10,962,None,Lunch
3084,premium,Bangalore,West,11,145,Bread,Lunch
3085,budget,Delhi NCR,East,26,737,Beverage,Lunch
3086,occasional,Pune,West,2,155,Dessert,Dinner
3087,budget,Bangalore,North,16,330,None,None
3088,occasional,Delhi NCR,South,2,521,None,Morning
3089,budget,Bangalore,East,18,958,None,Morning
3090,occasional,Hyderabad,East,2,934,Beverage,Dinner
3091,mid-range,Bangalore,Central,6,859,Beverage,None
3092,budget,Bangalore,Central,9,330,None,Morning
3093,premium,Hyderabad,South,15,333,Dessert,None
3094,budget,Hyderabad,South,18,579,None,Morning
3095,mid-range,Hyderabad,North,2,203,None,None
3096,budget,Mumbai,North,12,245,None,None
3097,budget,Mumbai,North,17,491,None,Lunch
3098,mid-range,Bangalore,South,5,732,None,LateNight
3099,budget,Hyderabad,West,14,128,None,None
3100,mid-range,Hyderabad,North,8,462,Beverage,None
3101,mid-range,Bangalore,Central,5,506,Add-on,Dinner
3102,budget,Hyderabad,West,21,125,Dessert,None
3103,mid-range,Mumbai,North,3,367,None,Lunch
3104,budget,Delhi NCR,South,12,899,None,None
3105,budget,Bangalore,South,11,864,None,Lunch
3106,budget,Mumbai,Central,20,852,None,Dinner
3107,mid-range,Bangalore,Central,9,922,Add-on,LateNight
3108,mid-range,Pune,South,14,607,None,Morning
3109,budget,Delhi NCR,Central,15,795,None,None
3110,mid-range,Pune,South,14,436,Add-on,Lunch
3111,mid-range,Delhi NCR,South,10,796,None,Lunch
3112,budget,Hyderabad,North,7,918,None,None
3113,budget,Bangalore,North,15,301,Add-on,Morning
3114,mid-range,Delhi NCR,West,2,392,Add-on,None
3115,budget,Pune,North,19,867,None,None
3116,mid-range,Bangalore,South,6,39,None,Morning
3117,mid-range,Delhi NCR,West,7,860,None,LateNight
3118,budget,Hyderabad,West,9,653,Add-on,Lunch
3119,budget,Bangalore,Central,10,683,None,None
3120,budget,Delhi NCR,East,11,54,None,Lunch
3121,budget,Pune,West,16,342,None,Dinner
3122,budget,Pune,South,16,226,None,Lunch
3123,mid-range,Delhi NCR,East,10,340,Bread,Lunch
3124,mid-range,Delhi NCR,North,8,570,None,None
3125,mid-range,Pune,West,3,104,None,Lunch
3126,budget,Hyderabad,East,6,192,Dessert,None
3127,budget,Mumbai,West,10,101,Add-on,None
3128,budget,Delhi NCR,South,12,176,None,Morning
3129,budget,Hyderabad,West,10,301,None,None
3130,budget,Mumbai,North,20,315,Dessert,Dinner
3131,budget,Hyderabad,West,11,763,Bread,Dinner
3132,mid-range,Bangalore,Central,7,144,Add-on,None
3133,premium,Bangalore,North,14,862,Beverage,None
3134,mid-range,Bangalore,Central,9,214,None,None
3135,budget,Hyderabad,West,14,916,None,None
3136,occasional,Hyderabad,West,2,284,None,Dinner
3137,premium,Pune,Central,5,443,Beverage,LateNight
3138,mid-range,Delhi NCR,West,4,840,None,Dinner
3139,budget,Bangalore,Central,19,200,None,Dinner
3140,mid-range,Hyderabad,West,8,105,Add-on,None
3141,mid-range,Delhi NCR,Central,6,359,Beverage,Lunch
3142,mid-range,Hyderabad,South,4,673,None,Dinner
3143,budget,Mumbai,West,10,549,None,None
3144,budget,Pune,North,14,307,None,None
3145,budget,Hyderabad,West,12,91,Add-on,Lunch
3146,budget,Hyderabad,East,22,162,Dessert,None
3147,mid-range,Mumbai,East,8,871,Dessert,None
3148,mid-range,Mumbai,Central,8,447,Add-on,None
3149,budget,Bangalore,Central,22,58,None,LateNight
3150,budget,Pune,North,13,949,None,Dinner
3151,budget,Delhi NCR,Central,11,120,None,None
3152,occasional,Pune,West,2,432,None,Dinner
3153,budget,Delhi NCR,West,14,686,Add-on,Dinner
3154,mid-range,Pune,East,15,373,None,Lunch
3155,mid-range,Bangalore,Central,7,93,None,Morning
3156,budget,Pune,North,15,126,None,Dinner
3157,mid-range,Hyderabad,South,8,815,None,Lunch
3158,budget,Mumbai,West,15,56,Add-on,Morning
3159,budget,Delhi NCR,West,13,907,None,None
3160,mid-range,Bangalore,East,2,611,Beverage,None
3161,mid-range,Hyderabad,West,7,648,Dessert,Lunch
3162,mid-range,Bangalore,East,8,999,Add-on,None
3163,budget,Mumbai,South,20,199,None,Dinner
3164,budget,Delhi NCR,Central,15,275,None,Dinner
3165,budget,Delhi NCR,West,12,557,None,Lunch
3166,mid-range,Delhi NCR,North,8,414,None,Morning
3167,budget,Delhi NCR,North,17,185,Add-on,None
3168,budget,Hyderabad,West,14,718,Add-on,Lunch
3169,mid-range,Hyderabad,Central,5,753,None,LateNight
3170,mid-range,Hyderabad,East,11,643,None,None
3171,budget,Pune,East,11,717,None,LateNight
3172,budget,Hyderabad,East,18,99,None,None
3173,budget,Mumbai,South,18,24,Add-on,Morning
3174,mid-range,Mumbai,North,7,845,None,None
3175,budget,Delhi NCR,South,14,889,None,None
3176,budget,Delhi NCR,South,9,502,None,Lunch
3177,budget,Mumbai,South,21,456,Add-on,None
3178,budget,Pune,South,6,98,None,Dinner
3179,budget,Bangalore,West,13,161,None,Morning
3180,budget,Hyderabad,West,14,32,Beverage,Lunch
3181,mid-range,Delhi NCR,South,7,934,None,Dinner
3182,occasional,Mumbai,West,1,996,None,None
3183,budget,Hyderabad,West,20,30,Beverage,Dinner
3184,mid-range,Hyderabad,Central,11,258,Dessert,Lunch
3185,mid-range,Mumbai,East,14,593,None,Lunch
3186,mid-range,Hyderabad,North,6,351,Beverage,Lunch
3187,mid-range,Delhi NCR,North,6,655,None,None
3188,mid-range,Hyderabad,West,13,878,None,LateNight
3189,budget,Hyderabad,Central,9,620,None,Dinner
3190,budget,Pune,East,13,47,Dessert,Lunch
3191,mid-range,Hyderabad,West,7,507,None,Dinner
3192,premium,Pune,Central,15,752,None,None
3193,budget,Pune,West,6,247,Add-on,Morning
3194,budget,Delhi NCR,Central,18,29,Add-on,Dinner
3195,premium,Hyderabad,Central,16,333,None,Lunch
3196,occasional,Pune,North,2,284,None,Dinner
3197,mid-range,Hyderabad,West,9,129,None,LateNight
3198,budget,Hyderabad,Central,10,971,None,None
3199,occasional,Bangalore,West,2,724,None,Morning
3200,budget,Hyderabad,North,18,175,None,None
3201,occasional,Bangalore,South,1,490,None,Dinner
3202,budget,Bangalore,West,20,247,None,None
3203,mid-range,Pune,South,5,611,None,Morning
3204,mid-range,Bangalore,Central,11,883,None,None
3205,occasional,Hyderabad,South,1,914,None,None
3206,budget,Bangalore,West,17,992,Bread,Dinner
3207,mid-range,Hyderabad,East,6,825,Add-on,None
3208,budget,Hyderabad,South,16,646,Dessert,Lunch
3209,budget,Mumbai,East,19,717,None,None
3210,budget,Delhi NCR,West,18,142,None,None
3211,budget,Mumbai,South,7,170,Beverage,None
3212,mid-range,Pune,West,10,113,None,Morning
3213,budget,Hyderabad,West,11,320,None,Dinner
3214,budget,Mumbai,South,14,580,None,Dinner
3215,mid-range,Delhi NCR,North,8,377,Add-on,Morning
3216,mid-range,Bangalore,East,8,703,Beverage,Lunch
3217,occasional,Mumbai,South,1,857,None,Dinner
3218,budget,Pune,North,11,836,Beverage,Lunch
3219,budget,Delhi NCR,East,17,450,Beverage,Dinner
3220,premium,Delhi NCR,Central,7,242,Bread,Lunch
3221,occasional,Delhi NCR,Central,3,239,None,None
3222,budget,Hyderabad,East,14,358,None,None
3223,premium,Bangalore,North,12,798,None,None
3224,mid-range,Pune,East,4,927,Dessert,None
3225,budget,Mumbai,Central,21,628,None,Morning
3226,budget,Delhi NCR,North,8,958,None,Morning
3227,budget,Hyderabad,West,16,995,Bread,None
3228,mid-range,Delhi NCR,North,5,810,Bread,Dinner
3229,mid-range,Pune,Central,6,810,None,None
3230,budget,Delhi NCR,Central,16,52,None,None
3231,mid-range,Pune,North,13,181,None,None
3232,mid-range,Delhi NCR,South,1,942,Bread,None
3233,budget,Bangalore,South,15,755,None,None
3234,budget,Bangalore,West,19,790,None,Dinner
3235,mid-range,Pune,West,11,760,None,Lunch
3236,mid-range,Delhi NCR,South,9,672,Beverage,None
3237,mid-range,Bangalore,East,7,848,None,Lunch
3238,budget,Mumbai,North,18,878,Dessert,LateNight
3239,mid-range,Mumbai,West,14,435,None,None
3240,occasional,Delhi NCR,South,1,864,Dessert,None
